timestamp,vendor,category,amount,account,is_fraud
2023-10-14 17:48:00,Urban Transit Authority,Office Supplies,815.37,General Fund,0
2023-10-06 12:23:00,Delta Insurance,Marketing,4613.27,General Fund,0
2023-01-27 12:52:00,Metro Electric Co.,Professional Services,12496.82,General Fund,0
2023-08-05 08:26:00,Budget Staffing Inc.,Insurance,2178.73,IT Budget,0
2023-10-10 13:59:00,Blue Sky Marketing,Office Supplies,372.19,Capital Projects,0
2023-05-26 13:34:00,Acme Office Supplies,IT Services,3680.99,General Fund,0
2023-07-17 11:30:00,Acme Office Supplies,IT Services,5508.61,General Fund,0
2023-09-01 10:24:00,Blue Sky Marketing,Office Supplies,1024.44,General Fund,0
2023-06-01 14:24:00,Lakefront Catering,Facilities,1670.62,General Fund,0
2023-12-05 13:13:00,Lakefront Catering,Facilities,3493.59,General Fund,0
2024-01-05 12:00:00,Blue Sky Marketing,Office Supplies,1005.96,Operations,0
2023-04-06 14:57:00,Budget Staffing Inc.,Insurance,4360.56,General Fund,0
2023-12-18 13:21:00,Central IT Services,Facilities,1941.74,General Fund,0
2023-01-04 09:23:00,City Water Authority,IT Services,4369.63,Operations,0
2023-05-26 12:14:00,Summit Law Offices,Office Supplies,887.67,IT Budget,0
2023-06-17 16:19:00,Blue Sky Marketing,Office Supplies,808.84,IT Budget,0
2023-05-31 15:36:00,Central IT Services,Facilities,715.68,IT Budget,0
2023-04-25 12:31:00,Budget Staffing Inc.,Insurance,6306.15,Operations,0
2023-07-25 16:36:00,Acme Office Supplies,IT Services,4097.69,Capital Projects,0
2023-09-08 12:43:00,Blue Sky Marketing,Office Supplies,1086.36,IT Budget,0
2023-02-04 17:41:00,Metro Electric Co.,Professional Services,2519.3,Capital Projects,0
2023-09-02 16:23:00,Premier Janitorial Services,Facilities,1469.96,General Fund,0
2023-04-28 14:32:00,Delta Insurance,Marketing,3333.13,Operations,0
2023-07-09 09:23:00,Greenfield Landscaping,Office Supplies,384.97,General Fund,0
2023-03-08 17:43:00,Lakefront Catering,Facilities,3729.59,Operations,0
2023-04-18 14:12:00,Metro Electric Co.,Professional Services,9996.76,Capital Projects,0
2023-07-01 12:49:00,Blue Sky Marketing,Office Supplies,673.45,Capital Projects,0
2023-07-22 14:38:00,Premier Janitorial Services,Facilities,2888.01,IT Budget,0
2023-05-08 13:47:00,Premier Janitorial Services,Facilities,626.09,General Fund,0
2023-11-21 08:23:00,Budget Staffing Inc.,Insurance,6631.46,IT Budget,0
2023-01-22 09:21:00,Valley Plumbing,Consulting,5641.47,IT Budget,0
2023-05-29 12:59:00,Premier Janitorial Services,Facilities,3950.49,IT Budget,0
2023-05-20 15:13:00,Riverside Printing,IT Services,3937.61,Capital Projects,0
2023-04-06 12:41:00,Budget Staffing Inc.,Insurance,4872.39,Capital Projects,0
2023-07-11 11:06:00,Tech Solutions LLC,IT Services,6089.11,Capital Projects,0
2023-02-23 09:02:00,Budget Staffing Inc.,Insurance,5497.68,Capital Projects,0
2023-10-07 08:03:00,Blue Sky Marketing,Office Supplies,1457.64,Operations,0
2023-10-08 00:00:00,Metro Electric Co.,Consulting,5000.0,Capital Projects,1
2023-09-06 14:57:00,Summit Law Offices,Office Supplies,311.8,IT Budget,0
2023-11-09 12:58:00,Acme Office Supplies,IT Services,3957.62,IT Budget,0
2023-04-20 10:24:00,Riverside Printing,IT Services,6826.56,Operations,0
2023-10-28 08:10:00,Valley Plumbing,Consulting,10468.55,Operations,0
2023-12-20 15:34:00,Metro Electric Co.,Professional Services,11131.84,Operations,0
2024-01-25 12:10:00,Tech Solutions LLC,IT Services,3125.08,Capital Projects,0
2023-06-25 13:30:00,Urban Transit Authority,Office Supplies,224.51,General Fund,0
2023-04-23 17:18:00,City Water Authority,IT Services,1594.01,General Fund,0
2023-11-26 13:02:00,Budget Staffing Inc.,Insurance,3297.25,IT Budget,0
2023-01-10 11:04:00,Regional Gas & Fuel,Maintenance,562.79,General Fund,0
2023-09-18 13:11:00,Pine Ridge Construction,IT Services,2746.9,General Fund,0
2023-01-22 16:22:00,Urban Transit Authority,Office Supplies,519.78,General Fund,0
2023-04-27 13:44:00,Summit Law Offices,Office Supplies,399.58,Operations,0
2023-06-05 17:07:00,Summit Law Offices,Office Supplies,1446.92,Operations,0
2023-04-09 16:10:00,Metro Electric Co.,Professional Services,7075.8,IT Budget,0
2023-07-15 12:26:00,Budget Staffing Inc.,Insurance,6453.97,General Fund,0
2023-01-05 16:16:00,Budget Staffing Inc.,Insurance,5243.38,Operations,0
2023-04-20 10:41:00,Delta Insurance,Marketing,3803.88,Capital Projects,0
2023-02-27 08:14:00,Riverside Printing,IT Services,1332.31,General Fund,0
2023-06-24 12:54:00,Pacific Payroll Partners,Marketing,4982.57,Capital Projects,0
2023-10-05 08:33:00,Pacific Payroll Partners,Marketing,4530.52,Operations,0
2023-05-28 13:52:00,Lakefront Catering,Facilities,3867.05,General Fund,0
2023-05-24 08:55:00,City Water Authority,IT Services,7657.31,General Fund,0
2023-11-22 13:34:00,Blue Sky Marketing,Office Supplies,315.53,IT Budget,0
2023-07-09 12:43:00,City Water Authority,IT Services,1926.7,Capital Projects,0
2023-02-26 14:48:00,Pine Ridge Construction,IT Services,5615.2,IT Budget,0
2023-07-12 16:40:00,City Water Authority,IT Services,3078.57,Capital Projects,0
2023-09-24 09:53:00,Urban Transit Authority,Office Supplies,891.15,IT Budget,0
2023-09-21 09:01:00,Lakefront Catering,Facilities,1111.39,Capital Projects,0
2023-10-19 17:09:00,Urban Transit Authority,Office Supplies,235.81,Operations,0
2023-08-25 17:25:00,Summit Law Offices,Office Supplies,581.26,Capital Projects,0
2023-01-24 10:59:00,Premier Janitorial Services,Facilities,1335.75,General Fund,0
2023-06-05 08:57:00,Acme Office Supplies,IT Services,7987.79,General Fund,0
2023-11-12 11:46:00,Pine Ridge Construction,IT Services,2388.95,Capital Projects,0
2023-07-20 13:35:00,Pacific Payroll Partners,Marketing,3783.57,Operations,0
2023-05-22 11:41:00,Valley Plumbing,Consulting,7377.09,General Fund,0
2023-06-26 13:28:00,Summit Law Offices,Office Supplies,518.85,Operations,0
2024-01-05 12:57:00,Lakefront Catering,Facilities,3941.83,IT Budget,0
2023-05-13 13:40:00,Delta Insurance,Marketing,4956.99,IT Budget,0
2023-11-16 09:59:00,Valley Plumbing,Consulting,3869.35,General Fund,0
2023-03-03 09:47:00,Summit Law Offices,Office Supplies,1295.98,General Fund,0
2023-05-24 15:23:00,Allied Security Systems,Utilities,2703.4,IT Budget,0
2023-01-29 12:23:00,Pine Ridge Construction,IT Services,2270.66,Operations,0
2023-09-02 12:19:00,Premier Janitorial Services,Facilities,1363.65,IT Budget,0
2023-10-11 16:53:00,Premier Janitorial Services,Facilities,628.8,IT Budget,1
2023-08-08 08:07:00,Urban Transit Authority,Office Supplies,209.69,General Fund,0
2024-01-02 16:20:00,Budget Staffing Inc.,Insurance,4888.66,Capital Projects,0
2023-03-31 11:12:00,Tech Solutions LLC,IT Services,4129.88,IT Budget,0
2024-01-30 17:24:00,Urban Transit Authority,Office Supplies,785.7,Operations,0
2023-12-30 09:43:00,Pine Ridge Construction,IT Services,6591.1,IT Budget,0
2023-07-10 10:55:00,Lakefront Catering,Facilities,3160.25,IT Budget,0
2023-07-30 11:19:00,Central IT Services,Facilities,1256.39,Operations,0
2023-12-09 13:56:00,City Water Authority,IT Services,6410.97,Capital Projects,0
2023-11-22 17:25:00,Pine Ridge Construction,IT Services,6921.64,Operations,0
2023-10-07 16:08:00,Summit Law Offices,Office Supplies,1178.75,Capital Projects,0
2023-05-05 13:02:00,Metro Electric Co.,Professional Services,14076.09,IT Budget,0
2023-02-11 11:00:00,Urban Transit Authority,Office Supplies,1009.99,Operations,0
2023-12-28 16:45:00,Greenfield Landscaping,Office Supplies,1470.11,IT Budget,0
2023-06-07 10:35:00,Summit Law Offices,Office Supplies,966.86,Capital Projects,0
2024-01-16 14:56:00,Summit Law Offices,Office Supplies,425.16,Operations,0
2023-07-14 16:06:00,City Water Authority,IT Services,3215.22,General Fund,0
2023-09-21 08:50:00,Valley Plumbing,Consulting,8538.83,Capital Projects,0
2023-09-24 12:03:00,Valley Plumbing,Consulting,7638.44,IT Budget,0
2023-06-26 11:07:00,Pine Ridge Construction,IT Services,3896.6,Capital Projects,0
2023-12-14 09:57:00,Premier Janitorial Services,Facilities,2256.01,Capital Projects,0
2023-07-09 10:15:00,Pine Ridge Construction,IT Services,2915.9,General Fund,0
2023-07-09 08:01:00,Tech Solutions LLC,IT Services,1779.55,General Fund,0
2023-03-27 11:26:00,Delta Insurance,Marketing,3465.52,IT Budget,0
2023-10-26 09:45:00,Delta Insurance,Marketing,2753.91,IT Budget,0
2023-03-26 09:19:00,Lakefront Catering,Facilities,2180.82,Operations,1
2023-06-13 10:46:00,Allied Security Systems,Utilities,1845.73,IT Budget,0
2024-01-23 13:45:00,City Water Authority,IT Services,3280.54,Capital Projects,0
2023-11-15 14:49:00,Metro Electric Co.,Professional Services,7780.51,Capital Projects,0
2023-02-25 11:29:00,Valley Plumbing,Consulting,6183.33,Operations,0
2023-11-23 10:55:00,City Water Authority,IT Services,4421.18,IT Budget,0
2023-08-07 17:39:00,Acme Office Supplies,IT Services,3254.74,IT Budget,0
2023-06-06 10:55:00,Riverside Printing,IT Services,3487.55,Operations,0
2023-06-29 17:05:00,Horizon Consulting Group,IT Services,6068.75,Operations,0
2023-03-26 11:51:00,Central IT Services,Facilities,3253.75,IT Budget,0
2023-02-16 12:10:00,Delta Insurance,Marketing,553.14,Operations,0
2023-07-19 08:08:00,Delta Insurance,Marketing,3580.48,Capital Projects,0
2023-04-11 12:29:00,Summit Law Offices,Office Supplies,520.42,General Fund,0
2023-08-12 08:06:00,Metro Electric Co.,Professional Services,4268.01,IT Budget,0
2023-12-12 17:28:00,Riverside Printing,IT Services,6920.5,Capital Projects,0
2023-08-25 09:24:00,Blue Sky Marketing,Office Supplies,597.73,IT Budget,0
2023-05-06 16:32:00,Lakefront Catering,Facilities,2289.57,General Fund,0
2023-07-09 09:32:00,Metro Electric Co.,Professional Services,13373.66,General Fund,0
2023-01-21 11:28:00,City Water Authority,IT Services,7171.32,General Fund,0
2023-04-07 10:36:00,Budget Staffing Inc.,Insurance,2291.12,General Fund,0
2023-07-14 11:02:00,Acme Office Supplies,IT Services,5236.24,General Fund,0
2023-01-23 10:23:00,Greenfield Landscaping,Office Supplies,1363.71,General Fund,0
2023-11-18 14:43:00,Summit Law Offices,Office Supplies,1395.71,Capital Projects,0
2023-04-03 13:04:00,Premier Janitorial Services,Facilities,3716.18,Capital Projects,0
2023-01-06 10:58:00,Pine Ridge Construction,IT Services,5145.92,Operations,0
2023-08-04 10:17:00,Central IT Services,Facilities,1283.77,IT Budget,0
2023-12-08 11:31:00,Acme Office Supplies,IT Services,7142.24,IT Budget,0
2023-08-17 13:59:00,Tech Solutions LLC,IT Services,7271.32,IT Budget,0
2023-08-24 10:25:00,Tech Solutions LLC,IT Services,5609.03,Operations,1
2023-09-13 13:33:00,Summit Law Offices,Office Supplies,271.76,Capital Projects,0
2023-10-18 09:10:00,Tech Solutions LLC,IT Services,7718.7,Operations,0
2023-08-22 08:02:00,City Water Authority,IT Services,4214.24,Capital Projects,0
2023-07-24 13:38:00,Delta Insurance,Marketing,3791.17,Capital Projects,0
2023-06-21 16:41:00,Allied Security Systems,Utilities,2237.49,Operations,0
2023-11-22 12:42:00,Urban Transit Authority,Office Supplies,1122.25,IT Budget,0
2023-04-14 17:03:00,Metro Electric Co.,Professional Services,4816.39,Capital Projects,0
2023-01-09 13:48:00,Acme Office Supplies,IT Services,6804.05,General Fund,0
2023-09-05 12:06:00,Summit Law Offices,Office Supplies,1276.69,IT Budget,0
2023-01-23 09:38:00,Premier Janitorial Services,Facilities,1895.26,Operations,0
2023-02-12 15:28:00,Riverside Printing,IT Services,7460.05,General Fund,0
2023-07-04 11:38:00,Pine Ridge Construction,IT Services,4845.23,IT Budget,0
2023-06-15 03:53:00,Premier Janitorial Services,Facilities,3967.19,IT Budget,1
2023-11-08 10:23:00,Lakefront Catering,Facilities,1048.48,Capital Projects,0
2023-03-14 16:43:00,Valley Plumbing,Consulting,3894.83,General Fund,0
2023-10-29 16:11:00,Lakefront Catering,Facilities,965.24,Operations,0
2023-03-17 12:48:00,Allied Security Systems,Utilities,2119.16,Operations,0
2023-07-24 13:26:00,City Water Authority,IT Services,2950.97,Operations,0
2023-11-20 08:39:00,Regional Gas & Fuel,Maintenance,1157.0,Capital Projects,0
2023-05-16 11:31:00,Regional Gas & Fuel,Maintenance,1758.43,Capital Projects,0
2023-11-25 17:09:00,Budget Staffing Inc.,Insurance,3991.97,General Fund,0
2023-05-07 10:31:00,Premier Janitorial Services,Facilities,1711.0,Operations,0
2023-03-11 14:47:00,Blue Sky Marketing,Office Supplies,372.31,General Fund,0
2023-01-30 12:19:00,City Water Authority,IT Services,5719.07,Operations,0
2023-01-12 14:48:00,Lakefront Catering,Facilities,543.39,IT Budget,0
2023-01-25 09:07:00,Acme Office Supplies,IT Services,7095.13,Operations,0
2023-05-10 12:56:00,Delta Insurance,Marketing,4950.85,Capital Projects,0
2023-03-25 13:46:00,Delta Insurance,Marketing,4582.39,General Fund,0
2023-02-01 10:50:00,Urban Transit Authority,Office Supplies,1029.13,Capital Projects,0
2023-03-20 17:31:00,Greenfield Landscaping,Office Supplies,1268.3,Operations,0
2023-09-26 08:21:00,Regional Gas & Fuel,Maintenance,1916.67,Capital Projects,0
2023-11-08 11:45:00,Lakefront Catering,Facilities,1652.18,Capital Projects,0
2023-03-05 10:16:00,Regional Gas & Fuel,Maintenance,2421.61,IT Budget,0
2023-12-07 12:04:00,Blue Sky Marketing,Office Supplies,1155.4,IT Budget,0
2023-07-21 09:17:00,Horizon Consulting Group,IT Services,7584.28,Capital Projects,0
2023-10-05 12:03:00,Premier Janitorial Services,Facilities,2776.8,General Fund,0
2023-06-23 14:32:00,Greenfield Landscaping,Office Supplies,509.19,General Fund,0
2023-08-26 17:49:00,City Water Authority,IT Services,7130.72,Capital Projects,0
2023-03-16 17:02:00,City Water Authority,IT Services,4354.56,IT Budget,0
2023-11-29 13:54:00,Lakefront Catering,Facilities,3570.93,Operations,0
2023-06-19 08:22:00,Premier Janitorial Services,Facilities,3656.84,General Fund,0
2023-04-27 15:12:00,Riverside Printing,IT Services,3186.71,Capital Projects,0
2023-06-19 09:10:00,Pine Ridge Construction,IT Services,5030.84,Operations,0
2023-11-11 08:31:00,Lakefront Catering,Facilities,1986.65,Operations,0
2023-12-31 10:46:00,Riverside Printing,IT Services,4835.58,Operations,0
2023-09-03 11:07:00,Premier Janitorial Services,Facilities,2538.5,Operations,0
2023-05-07 11:45:00,Summit Law Offices,Office Supplies,1325.06,General Fund,0
2023-04-10 16:47:00,Regional Gas & Fuel,Maintenance,2014.59,IT Budget,0
2023-09-06 08:52:00,Delta Insurance,Marketing,3747.11,Operations,0
2023-11-11 08:46:00,Greenfield Landscaping,Office Supplies,1475.28,General Fund,0
2023-11-18 08:46:00,Tech Solutions LLC,IT Services,1380.17,IT Budget,0
2023-10-13 10:57:00,Horizon Consulting Group,IT Services,3563.52,Capital Projects,0
2023-01-10 14:01:00,Central IT Services,Facilities,2363.45,IT Budget,0
2023-08-15 12:56:00,Metro Electric Co.,Professional Services,7611.45,IT Budget,0
2023-07-11 08:09:00,Delta Insurance,Marketing,3990.77,General Fund,0
2023-06-24 09:19:00,Lakefront Catering,Facilities,3476.51,IT Budget,0
2023-01-05 15:26:00,Summit Law Offices,Office Supplies,555.1,IT Budget,0
2023-01-07 16:38:00,Lakefront Catering,Facilities,1000.53,Operations,0
2023-03-08 13:09:00,Pine Ridge Construction,IT Services,4885.07,IT Budget,0
2023-01-31 13:07:00,Acme Office Supplies,IT Services,6887.84,Operations,0
2023-09-06 11:14:00,Pacific Payroll Partners,Marketing,6066.56,IT Budget,1
2023-03-07 16:22:00,Regional Gas & Fuel,Maintenance,477.2,IT Budget,0
2023-07-17 11:14:00,Premier Janitorial Services,Facilities,2493.76,General Fund,0
2023-06-11 10:19:00,Regional Gas & Fuel,Maintenance,354.88,General Fund,0
2023-09-26 13:18:00,Blue Sky Marketing,Office Supplies,990.0,Operations,0
2023-06-24 08:13:00,Tech Solutions LLC,IT Services,6393.92,General Fund,0
2023-10-21 12:52:00,Pacific Payroll Partners,Marketing,2595.88,Operations,0
2023-08-09 16:10:00,Delta Insurance,Marketing,2397.6,Operations,0
2023-10-15 14:11:00,Central IT Services,Facilities,3982.01,General Fund,0
2023-01-11 16:21:00,Valley Plumbing,Consulting,7414.82,General Fund,0
2023-11-14 15:18:00,Greenfield Landscaping,Office Supplies,3565.55,IT Budget,1
2023-12-21 15:45:00,Greenfield Landscaping,Office Supplies,1058.86,Capital Projects,0
2023-11-14 13:29:00,Allied Security Systems,Utilities,1344.89,Operations,0
2023-03-17 10:26:00,Blue Sky Marketing,Office Supplies,1413.4,IT Budget,0
2023-01-11 17:35:00,Delta Insurance,Marketing,4604.92,General Fund,0
2023-12-23 13:21:00,Blue Sky Marketing,Office Supplies,1359.21,Capital Projects,0
2023-05-13 11:25:00,Pacific Payroll Partners,Marketing,1490.59,IT Budget,0
2023-04-15 16:03:00,Regional Gas & Fuel,Maintenance,1217.52,Capital Projects,0
2023-10-13 15:52:00,Blue Sky Marketing,Office Supplies,883.0,General Fund,0
2023-10-16 17:24:00,Riverside Printing,IT Services,6008.81,IT Budget,0
2023-10-08 15:45:00,Pine Ridge Construction,IT Services,6609.22,IT Budget,0
2023-04-09 17:32:00,Riverside Printing,IT Services,6216.97,IT Budget,0
2023-08-24 09:34:00,Metro Electric Co.,Professional Services,3283.94,Capital Projects,0
2023-10-16 16:24:00,Blue Sky Marketing,Office Supplies,955.83,IT Budget,0
2023-07-23 09:07:00,Horizon Consulting Group,IT Services,1515.87,Capital Projects,0
2023-06-24 15:30:00,Premier Janitorial Services,Facilities,1449.86,General Fund,0
2023-02-06 13:56:00,Metro Electric Co.,Professional Services,7697.1,Capital Projects,0
2023-07-12 14:50:00,City Water Authority,IT Services,7308.27,Capital Projects,0
2023-12-18 10:36:00,Budget Staffing Inc.,Insurance,2913.38,IT Budget,0
2023-03-19 14:48:00,Urban Transit Authority,Office Supplies,1300.94,General Fund,0
2023-11-08 08:41:00,Urban Transit Authority,Office Supplies,324.64,Capital Projects,0
2023-12-15 17:40:00,Valley Plumbing,Consulting,10117.73,Capital Projects,0
2024-02-01 10:40:00,Pine Ridge Construction,IT Services,5104.46,IT Budget,0
2023-04-28 09:36:00,Regional Gas & Fuel,Maintenance,602.62,IT Budget,0
2023-10-15 15:41:00,Lakefront Catering,Facilities,1379.42,Capital Projects,0
2023-07-14 13:38:00,Metro Electric Co.,Professional Services,7330.39,Capital Projects,0
2023-05-06 16:28:00,Valley Plumbing,Consulting,10108.79,IT Budget,0
2023-04-13 10:33:00,Pine Ridge Construction,IT Services,5707.08,Operations,0
2023-11-02 13:10:00,Pine Ridge Construction,IT Services,2081.6,IT Budget,0
2023-11-15 15:55:00,Regional Gas & Fuel,Maintenance,1421.45,General Fund,0
2023-10-19 09:58:00,Greenfield Landscaping,Office Supplies,279.47,Operations,0
2023-09-21 13:29:00,Metro Electric Co.,Professional Services,14125.7,IT Budget,0
2024-01-15 16:10:00,Summit Law Offices,Office Supplies,1132.0,Operations,0
2023-01-28 15:01:00,Pine Ridge Construction,IT Services,2175.57,IT Budget,0
2023-11-14 15:18:00,Greenfield Landscaping,Office Supplies,1174.98,IT Budget,0
2023-07-18 08:00:00,Premier Janitorial Services,Facilities,1580.15,IT Budget,0
2023-01-23 12:07:00,Summit Law Offices,Office Supplies,1265.04,Operations,1
2023-10-01 09:30:00,Central IT Services,Facilities,553.17,Capital Projects,0
2023-11-07 13:40:00,Blue Sky Marketing,Office Supplies,1092.97,General Fund,0
2023-05-05 12:18:00,Central IT Services,Facilities,967.24,General Fund,0
